customer_id,application_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,gender,number_of_dependents,residential_address,loan_status,fraud_type
CUST04754,APP004754,2022-07-18,Business Loan,308145,180,11.31,Other,Unemployed,22373,647,8848,0.6955,Mortgaged,58,Other,0,City_32,Declined,None
CUST04755,APP004755,2022-07-18,Personal Loan,441850,60,7.73,Medical,Retired,85420,637,7734,0.3905,Mortgaged,37,Female,4,City_26,Declined,None
CUST04756,APP004756,2022-07-18,Home Loan,463405,12,14.19,Debt Consolidation,Self-Employed,75683,703,4700,0.3621,Owned,43,Female,3,City_18,Approved,None
CUST04757,APP004757,2022-07-18,Education Loan,404395,48,13.22,Medical,Self-Employed,73923,560,1509,0.3204,Rented,44,Male,1,City_2,Declined,None
CUST04758,APP004758,2022-07-18,Business Loan,352939,24,12.77,Home Purchase,Retired,39674,782,9946,0.5507,Mortgaged,43,Female,0,City_19,Approved,None
CUST04759,APP004759,2022-07-18,Personal Loan,142703,84,10.59,Education,Unemployed,40659,626,5224,0.4285,Rented,44,Female,4,City_24,Declined,None
CUST04760,APP004760,2022-07-18,Education Loan,139669,60,14.1,Home Purchase,Retired,65589,737,7379,0.4125,Owned,45,Female,3,City_25,Approved,None
CUST04761,APP004761,2022-07-18,Education Loan,173146,240,10.93,Education,Self-Employed,42637,578,661,0.3155,Rented,44,Male,0,City_2,Fraudulent - Detected,Identity Theft
CUST04762,APP004762,2022-07-18,Business Loan,412788,36,12.55,Business,Self-Employed,70872,733,7596,0.4072,Rented,30,Male,2,City_46,Approved,None
CUST04763,APP004763,2022-07-18,Home Loan,310999,60,8.2,Debt Consolidation,Retired,10000,733,0,0.3,Mortgaged,42,Male,4,City_34,Declined,None
CUST04764,APP004764,2022-07-18,Education Loan,430298,360,9.03,Travel,Unemployed,47811,710,3410,0.3713,Owned,30,Other,1,City_45,Declined,None
CUST04765,APP004765,2022-07-18,Education Loan,450420,120,10.47,Business,Self-Employed,104918,600,5531,0.3527,Owned,43,Female,0,City_48,Declined,None
CUST04766,APP004766,2022-07-18,Business Loan,191107,240,11.57,Home Purchase,Retired,70987,699,11949,0.4683,Rented,47,Female,1,City_9,Approved,None
CUST04767,APP004767,2022-07-18,Car Loan,304811,36,13.14,Education,Self-Employed,64169,585,7633,0.419,Rented,41,Male,2,City_34,Declined,None
CUST04768,APP004768,2022-07-18,Business Loan,298050,48,9.19,Debt Consolidation,Retired,109630,659,10749,0.398,Rented,45,Other,1,City_26,Approved,None
CUST04769,APP004769,2022-07-18,Home Loan,250831,12,12.92,Other,Self-Employed,10000,762,6840,0.984,Mortgaged,40,Other,4,City_45,Declined,None
CUST04770,APP004770,2022-07-18,Personal Loan,219773,24,13.73,Medical,Retired,39617,743,560,0.3141,Mortgaged,56,Female,3,City_40,Declined,None
CUST04771,APP004771,2022-07-18,Personal Loan,477713,36,13.23,Other,Student,49970,681,582,0.3116,Mortgaged,42,Female,0,City_6,Declined,None
CUST04772,APP004772,2022-07-18,Education Loan,307795,360,11.86,Travel,Unemployed,81458,602,8045,0.3988,Mortgaged,28,Other,3,City_12,Declined,None
CUST04773,APP004773,2022-07-18,Education Loan,301971,120,13.17,Debt Consolidation,Self-Employed,81891,731,992,0.3121,Mortgaged,33,Other,0,City_9,Approved,None
CUST04774,APP004774,2022-07-18,Education Loan,179583,120,13.64,Business,Unemployed,38349,681,0,0.3,Owned,42,Male,1,City_10,Approved,None
CUST04775,APP004775,2022-07-18,Personal Loan,401281,12,11.39,Home Purchase,Student,84948,494,1096,0.3129,Mortgaged,51,Female,1,City_21,Declined,None
CUST04776,APP004776,2022-07-18,Personal Loan,149233,240,13.17,Other,Student,49917,742,6072,0.4216,Owned,42,Male,4,City_16,Approved,None
CUST04777,APP004777,2022-07-19,Home Loan,368235,36,10.45,Business,Student,90290,678,1824,0.3202,Rented,40,Male,1,City_37,Approved,None
CUST04778,APP004778,2022-07-19,Car Loan,372334,36,11.16,Medical,Unemployed,34183,776,10020,0.5931,Owned,26,Other,2,City_17,Approved,None
CUST04779,APP004779,2022-07-19,Car Loan,238122,24,7.87,Home Purchase,Self-Employed,56917,592,6708,0.4179,Mortgaged,56,Other,4,City_35,Declined,None
CUST04780,APP004780,2022-07-19,Education Loan,347647,36,13.68,Other,Self-Employed,47745,425,5756,0.4206,Rented,24,Male,0,City_14,Declined,None
CUST04781,APP004781,2022-07-19,Home Loan,327850,84,8.48,Business,Unemployed,86400,702,6551,0.3758,Mortgaged,22,Male,1,City_29,Approved,None
CUST04782,APP004782,2022-07-19,Car Loan,294095,360,9.43,Travel,Salaried,46930,703,7415,0.458,Mortgaged,33,Female,0,City_12,Declined,None
CUST04783,APP004783,2022-07-19,Education Loan,301941,48,9.72,Medical,Retired,58938,544,7473,0.4268,Rented,43,Other,1,City_33,Declined,None
CUST04784,APP004784,2022-07-19,Car Loan,309267,24,8.31,Debt Consolidation,Self-Employed,72670,601,1731,0.3238,Mortgaged,33,Female,4,City_23,Declined,None
CUST04785,APP004785,2022-07-19,Car Loan,319486,180,13.95,Medical,Student,73631,900,10042,0.4364,Mortgaged,31,Female,2,City_4,Approved,None
CUST04786,APP004786,2022-07-19,Personal Loan,309036,12,14.29,Medical,Unemployed,82173,655,7512,0.3914,Mortgaged,29,Female,0,City_49,Approved,None
CUST04787,APP004787,2022-07-19,Home Loan,134420,360,13.56,Home Purchase,Self-Employed,65278,738,3420,0.3524,Owned,55,Other,3,City_36,Approved,None
CUST04788,APP004788,2022-07-19,Personal Loan,277168,180,9.92,Other,Student,49543,627,8090,0.4633,Owned,41,Female,1,City_11,Declined,None
CUST04789,APP004789,2022-07-19,Education Loan,339742,24,7.89,Education,Student,51257,512,0,0.3,Owned,46,Other,4,City_31,Declined,None
CUST04790,APP004790,2022-07-19,Car Loan,314593,240,8.78,Travel,Student,60641,666,8420,0.4388,Mortgaged,58,Male,0,City_20,Approved,None
CUST04791,APP004791,2022-07-19,Personal Loan,443062,48,12.9,Other,Self-Employed,66239,658,6152,0.3929,Owned,58,Female,4,City_12,Approved,None
CUST04792,APP004792,2022-07-19,Personal Loan,393012,48,9.5,Medical,Self-Employed,56320,648,0,0.3,Mortgaged,29,Female,0,City_4,Declined,None
CUST04793,APP004793,2022-07-19,Personal Loan,169438,120,13.75,Medical,Unemployed,60480,670,12991,0.5148,Mortgaged,40,Other,2,City_42,Approved,None
CUST04794,APP004794,2022-07-19,Car Loan,275005,36,13.35,Medical,Unemployed,22068,701,0,0.3,Mortgaged,45,Female,1,City_48,Declined,None
CUST04795,APP004795,2022-07-19,Car Loan,253299,360,9.16,Business,Unemployed,76683,667,7296,0.3951,Owned,39,Other,0,City_15,Fraudulent - Detected,Identity Theft
CUST04796,APP004796,2022-07-19,Education Loan,299347,36,12.35,Business,Salaried,64527,578,10657,0.4652,Mortgaged,31,Other,3,City_11,Declined,None
CUST04797,APP004797,2022-07-19,Personal Loan,299552,48,10.6,Home Purchase,Self-Employed,85046,718,0,0.3,Mortgaged,21,Male,1,City_34,Approved,None
CUST04798,APP004798,2022-07-19,Car Loan,391728,360,9.0,Medical,Self-Employed,60004,524,5930,0.3988,Rented,51,Female,1,City_3,Declined,None
CUST04799,APP004799,2022-07-19,Education Loan,326599,36,11.63,Business,Unemployed,16540,515,8544,0.8166,Mortgaged,56,Other,4,City_39,Declined,None
CUST04800,APP004800,2022-07-19,Education Loan,484581,360,13.36,Medical,Salaried,51038,739,9464,0.4854,Mortgaged,45,Other,1,City_32,Approved,None
CUST04801,APP004801,2022-07-20,Personal Loan,336150,180,13.99,Business,Self-Employed,55001,720,9867,0.4794,Mortgaged,37,Other,0,City_29,Approved,None
CUST04802,APP004802,2022-07-20,Education Loan,175411,240,7.91,Debt Consolidation,Unemployed,78572,675,8703,0.4108,Owned,32,Other,2,City_21,Fraudulent - Detected,Identity Theft
CUST04803,APP004803,2022-07-20,Business Loan,229907,60,10.43,Travel,Self-Employed,10000,568,3656,0.6656,Owned,39,Female,0,City_19,Declined,None
CUST04804,APP004804,2022-07-20,Home Loan,390568,36,11.73,Medical,Salaried,61029,623,6837,0.412,Mortgaged,51,Other,1,City_34,Declined,None
CUST04805,APP004805,2022-07-20,Education Loan,57874,120,9.87,Medical,Retired,72841,658,13045,0.4791,Mortgaged,43,Other,3,City_35,Approved,None
CUST04806,APP004806,2022-07-20,Home Loan,98117,36,9.72,Medical,Student,43462,552,10054,0.5313,Owned,21,Male,3,City_18,Declined,None
CUST04807,APP004807,2022-07-20,Education Loan,301604,84,12.9,Home Purchase,Unemployed,61865,620,2332,0.3377,Rented,54,Female,0,City_46,Declined,None
CUST04808,APP004808,2022-07-20,Personal Loan,442638,48,12.98,Education,Student,44324,732,9261,0.5089,Owned,44,Male,0,City_12,Declined,None
CUST04809,APP004809,2022-07-20,Home Loan,496055,120,12.6,Other,Unemployed,41760,794,10425,0.5496,Owned,27,Other,0,City_15,Approved,None
CUST04810,APP004810,2022-07-20,Home Loan,267434,84,13.79,Home Purchase,Salaried,49789,646,1481,0.3297,Rented,43,Male,0,City_42,Declined,None
CUST04811,APP004811,2022-07-20,Home Loan,459124,120,10.96,Education,Retired,42232,740,4915,0.4164,Rented,40,Other,4,City_10,Fraudulent - Detected,Income Falsification
CUST04812,APP004812,2022-07-20,Home Loan,310840,48,13.01,Medical,Retired,77090,526,3856,0.35,Owned,40,Male,0,City_21,Declined,None
CUST04813,APP004813,2022-07-20,Education Loan,70287,84,7.58,Debt Consolidation,Unemployed,41626,732,8697,0.5089,Owned,27,Female,4,City_2,Approved,None
CUST04814,APP004814,2022-07-20,Home Loan,298788,360,14.41,Home Purchase,Self-Employed,37427,615,3361,0.3898,Rented,35,Male,1,City_19,Declined,None
CUST04815,APP004815,2022-07-20,Personal Loan,207163,120,13.93,Education,Self-Employed,104198,704,2483,0.3238,Mortgaged,21,Female,0,City_16,Approved,None
CUST04816,APP004816,2022-07-20,Personal Loan,437734,360,13.39,Medical,Self-Employed,84018,660,9366,0.4115,Owned,50,Other,0,City_38,Approved,None
CUST04817,APP004817,2022-07-20,Business Loan,296148,180,11.61,Education,Retired,13462,785,179,0.3133,Rented,29,Other,3,City_47,Declined,None
CUST04818,APP004818,2022-07-20,Personal Loan,108313,360,11.31,Medical,Retired,40880,610,5742,0.4405,Owned,49,Other,1,City_35,Declined,None
CUST04819,APP004819,2022-07-20,Education Loan,75042,240,8.55,Home Purchase,Self-Employed,66061,730,2083,0.3315,Owned,44,Other,1,City_35,Approved,None
CUST04820,APP004820,2022-07-20,Personal Loan,296853,36,7.88,Home Purchase,Student,68093,657,9363,0.4375,Owned,34,Other,0,City_5,Approved,None
CUST04821,APP004821,2022-07-20,Car Loan,50000,60,9.29,Education,Retired,22737,667,2554,0.4123,Mortgaged,30,Other,1,City_45,Declined,None
CUST04822,APP004822,2022-07-20,Home Loan,222275,360,8.56,Medical,Self-Employed,88964,665,5146,0.3578,Mortgaged,40,Other,2,City_6,Approved,None
CUST04823,APP004823,2022-07-20,Personal Loan,334654,36,11.43,Home Purchase,Salaried,80630,612,0,0.3,Mortgaged,48,Male,3,City_39,Declined,None
CUST04824,APP004824,2022-07-20,Education Loan,141447,60,9.83,Travel,Student,72047,678,5007,0.3695,Mortgaged,46,Female,1,City_14,Fraudulent - Undetected,Income Falsification
CUST04825,APP004825,2022-07-21,Personal Loan,449098,24,10.22,Other,Unemployed,93918,674,4293,0.3457,Mortgaged,43,Male,2,City_28,Approved,None
CUST04826,APP004826,2022-07-21,Education Loan,478650,36,7.68,Home Purchase,Retired,71307,699,5286,0.3741,Owned,36,Female,0,City_9,Approved,None
CUST04827,APP004827,2022-07-21,Car Loan,147494,120,11.34,Medical,Salaried,71214,686,10207,0.4433,Mortgaged,46,Male,3,City_30,Approved,None
CUST04828,APP004828,2022-07-21,Home Loan,255293,180,12.09,Travel,Self-Employed,98941,743,7392,0.3747,Rented,22,Other,3,City_38,Approved,None
CUST04829,APP004829,2022-07-21,Car Loan,449203,60,9.84,Home Purchase,Salaried,87530,753,6582,0.3752,Mortgaged,40,Other,3,City_23,Approved,None
CUST04830,APP004830,2022-07-21,Car Loan,299803,36,8.42,Medical,Retired,38962,595,2045,0.3525,Mortgaged,38,Other,2,City_4,Declined,None
CUST04831,APP004831,2022-07-21,Business Loan,90828,48,12.43,Education,Retired,75829,749,13548,0.4787,Owned,25,Other,4,City_35,Approved,None
CUST04832,APP004832,2022-07-21,Home Loan,278501,36,8.4,Other,Student,43393,585,0,0.3,Owned,34,Other,3,City_42,Declined,None
CUST04833,APP004833,2022-07-21,Car Loan,172060,36,13.22,Education,Student,72603,727,214,0.3029,Mortgaged,54,Male,2,City_25,Approved,None
CUST04834,APP004834,2022-07-21,Car Loan,466229,240,11.32,Home Purchase,Self-Employed,71915,729,1941,0.327,Mortgaged,43,Male,4,City_35,Approved,None
CUST04835,APP004835,2022-07-21,Home Loan,390889,48,9.16,Other,Unemployed,25413,527,5760,0.5267,Rented,47,Female,2,City_34,Declined,None
CUST04836,APP004836,2022-07-21,Car Loan,252936,84,13.79,Medical,Student,56953,687,5173,0.3908,Owned,33,Female,2,City_3,Approved,None
CUST04837,APP004837,2022-07-21,Personal Loan,321322,36,8.49,Medical,Salaried,66631,642,1982,0.3297,Mortgaged,21,Female,2,City_39,Declined,None
CUST04838,APP004838,2022-07-21,Personal Loan,103781,180,11.71,Medical,Salaried,49092,619,5704,0.4162,Owned,53,Male,3,City_23,Declined,None
CUST04839,APP004839,2022-07-21,Personal Loan,186933,48,11.82,Medical,Unemployed,67867,788,9632,0.4419,Mortgaged,30,Male,0,City_9,Approved,None
CUST04840,APP004840,2022-07-21,Home Loan,532991,180,7.76,Education,Retired,80147,627,5222,0.3652,Rented,34,Other,3,City_24,Declined,None
CUST04841,APP004841,2022-07-21,Personal Loan,308027,24,11.77,Travel,Salaried,59235,615,0,0.3,Rented,24,Female,3,City_21,Fraudulent - Detected,Identity Theft
CUST04842,APP004842,2022-07-21,Car Loan,439512,240,12.36,Education,Retired,65614,686,4584,0.3699,Owned,51,Other,3,City_25,Approved,None
CUST04843,APP004843,2022-07-21,Personal Loan,334801,24,13.87,Other,Student,94585,734,1729,0.3183,Rented,41,Male,3,City_22,Approved,None
CUST04844,APP004844,2022-07-21,Business Loan,497142,36,12.46,Business,Retired,71829,668,0,0.3,Mortgaged,36,Male,4,City_7,Approved,None
CUST04845,APP004845,2022-07-21,Home Loan,50000,36,10.89,Education,Retired,65020,773,5154,0.3793,Owned,44,Male,4,City_28,Approved,None
CUST04846,APP004846,2022-07-21,Education Loan,271767,60,13.47,Home Purchase,Self-Employed,36048,722,1381,0.3383,Rented,34,Male,2,City_7,Declined,None
CUST04847,APP004847,2022-07-21,Personal Loan,546717,36,9.98,Education,Self-Employed,76775,505,3676,0.3479,Rented,31,Male,1,City_35,Declined,None
CUST04848,APP004848,2022-07-21,Business Loan,443426,180,13.49,Education,Student,68253,637,6689,0.398,Mortgaged,26,Other,1,City_18,Declined,None
CUST04849,APP004849,2022-07-22,Personal Loan,498805,360,13.41,Debt Consolidation,Salaried,92093,635,6282,0.3682,Mortgaged,24,Male,0,City_25,Declined,None
CUST04850,APP004850,2022-07-22,Education Loan,298985,120,11.73,Home Purchase,Self-Employed,61171,718,9819,0.4605,Rented,48,Male,2,City_30,Approved,None
CUST04851,APP004851,2022-07-22,Education Loan,219434,12,9.91,Travel,Salaried,14593,470,0,0.3,Owned,50,Female,0,City_9,Declined,None
CUST04852,APP004852,2022-07-22,Business Loan,145925,84,11.64,Home Purchase,Self-Employed,17496,883,4182,0.539,Mortgaged,21,Other,4,City_6,Declined,None
CUST04853,APP004853,2022-07-22,Education Loan,135460,24,13.84,Other,Self-Employed,78392,722,9047,0.4154,Owned,37,Female,3,City_20,Approved,None
CUST04854,APP004854,2022-07-22,Personal Loan,421059,180,11.96,Home Purchase,Salaried,45745,691,0,0.3,Owned,39,Female,0,City_18,Declined,None
CUST04855,APP004855,2022-07-22,Business Loan,376981,360,13.38,Debt Consolidation,Unemployed,70919,774,4317,0.3609,Rented,31,Male,0,City_29,Approved,None
CUST04856,APP004856,2022-07-22,Business Loan,290013,180,9.91,Debt Consolidation,Self-Employed,62855,867,5802,0.3923,Mortgaged,29,Female,4,City_1,Approved,None
CUST04857,APP004857,2022-07-22,Car Loan,376228,120,9.55,Education,Self-Employed,55829,749,613,0.311,Mortgaged,39,Female,2,City_38,Fraudulent - Detected,Income Falsification
CUST04858,APP004858,2022-07-22,Home Loan,321367,180,9.29,Medical,Student,57590,755,2295,0.3399,Owned,31,Other,3,City_43,Fraudulent - Undetected,Identity Theft
CUST04859,APP004859,2022-07-22,Education Loan,444332,12,10.94,Medical,Unemployed,38365,690,242,0.3063,Rented,38,Male,3,City_41,Declined,None
CUST04860,APP004860,2022-07-22,Car Loan,442903,180,10.52,Other,Salaried,59605,668,6115,0.4026,Rented,27,Male,2,City_26,Approved,None
CUST04861,APP004861,2022-07-22,Personal Loan,140118,12,13.48,Other,Unemployed,45387,641,0,0.3,Mortgaged,32,Other,4,City_9,Fraudulent - Detected,None
CUST04862,APP004862,2022-07-22,Home Loan,341046,36,8.29,Education,Salaried,50693,613,1938,0.3382,Rented,35,Male,4,City_4,Declined,None
CUST04863,APP004863,2022-07-22,Personal Loan,50000,48,11.38,Travel,Retired,51908,625,2120,0.3408,Owned,34,Male,0,City_35,Declined,None
CUST04864,APP004864,2022-07-22,Car Loan,319953,36,10.32,Other,Student,54332,571,8630,0.4588,Owned,49,Female,1,City_33,Declined,None
CUST04865,APP004865,2022-07-22,Car Loan,390645,24,14.06,Travel,Student,83054,673,0,0.3,Rented,32,Male,1,City_17,Approved,None
CUST04866,APP004866,2022-07-22,Car Loan,102942,36,13.02,Debt Consolidation,Student,56755,545,10186,0.4795,Mortgaged,47,Other,4,City_2,Declined,None
CUST04867,APP004867,2022-07-22,Home Loan,237530,240,10.53,Education,Retired,85592,695,7988,0.3933,Rented,21,Female,2,City_44,Approved,None
CUST04868,APP004868,2022-07-22,Home Loan,301428,24,11.98,Home Purchase,Salaried,98446,677,9180,0.3932,Rented,38,Other,2,City_10,Approved,None
CUST04869,APP004869,2022-07-22,Car Loan,335087,60,12.72,Home Purchase,Unemployed,81373,691,3292,0.3405,Owned,21,Other,1,City_40,Approved,None
CUST04870,APP004870,2022-07-22,Education Loan,258209,36,8.0,Home Purchase,Self-Employed,73361,638,3320,0.3453,Mortgaged,50,Female,2,City_47,Declined,None
CUST04871,APP004871,2022-07-22,Business Loan,124156,240,12.22,Travel,Retired,68170,900,1852,0.3272,Mortgaged,58,Male,2,City_23,Fraudulent - Undetected,Income Falsification
CUST04872,APP004872,2022-07-22,Education Loan,291898,120,8.48,Debt Consolidation,Self-Employed,81633,788,7322,0.3897,Owned,37,Male,3,City_5,Approved,None
CUST04873,APP004873,2022-07-23,Car Loan,52163,360,8.82,Medical,Student,62234,580,3593,0.3577,Owned,55,Female,2,City_18,Declined,None
CUST04874,APP004874,2022-07-23,Education Loan,265103,36,10.73,Home Purchase,Student,84614,698,1769,0.3209,Rented,30,Female,3,City_3,Approved,None
CUST04875,APP004875,2022-07-23,Car Loan,233793,24,14.36,Education,Unemployed,75352,631,3583,0.3476,Owned,47,Male,3,City_22,Declined,None
CUST04876,APP004876,2022-07-23,Car Loan,279860,24,14.17,Travel,Self-Employed,51003,598,6484,0.4271,Rented,46,Male,1,City_20,Declined,None
CUST04877,APP004877,2022-07-23,Car Loan,216101,60,13.82,Debt Consolidation,Self-Employed,82396,572,0,0.3,Owned,36,Male,3,City_1,Declined,None
CUST04878,APP004878,2022-07-23,Personal Loan,73847,240,7.74,Education,Self-Employed,62287,714,1195,0.3192,Mortgaged,37,Other,4,City_33,Fraudulent - Detected,Identity Theft
CUST04879,APP004879,2022-07-23,Education Loan,245048,24,13.47,Business,Student,57346,625,10399,0.4813,Owned,41,Female,0,City_33,Declined,None
CUST04880,APP004880,2022-07-23,Car Loan,439623,24,12.93,Business,Unemployed,48095,757,1372,0.3285,Owned,40,Female,3,City_16,Approved,None
CUST04881,APP004881,2022-07-23,Personal Loan,489219,180,10.99,Home Purchase,Retired,64150,759,10789,0.4682,Owned,41,Female,4,City_3,Approved,None
CUST04882,APP004882,2022-07-23,Car Loan,665900,36,9.78,Education,Salaried,84911,789,2891,0.334,Owned,59,Male,4,City_11,Approved,None
CUST04883,APP004883,2022-07-23,Education Loan,553747,36,12.79,Travel,Retired,82223,611,0,0.3,Mortgaged,58,Other,2,City_11,Declined,None
CUST04884,APP004884,2022-07-23,Car Loan,120459,84,8.25,Other,Student,68834,718,10481,0.4523,Owned,46,Male,4,City_46,Fraudulent - Undetected,Income Falsification
CUST04885,APP004885,2022-07-23,Personal Loan,238734,84,12.05,Other,Self-Employed,74991,730,11981,0.4598,Mortgaged,58,Male,2,City_14,Approved,None
CUST04886,APP004886,2022-07-23,Education Loan,296582,84,12.2,Business,Retired,91792,642,2676,0.3292,Rented,27,Female,4,City_3,Declined,None
CUST04887,APP004887,2022-07-23,Business Loan,287166,60,11.38,Debt Consolidation,Student,56250,618,9370,0.4666,Mortgaged,46,Other,1,City_48,Declined,None
CUST04888,APP004888,2022-07-23,Personal Loan,310429,48,13.64,Debt Consolidation,Retired,32114,808,5412,0.4685,Owned,46,Female,1,City_46,Approved,None
CUST04889,APP004889,2022-07-23,Car Loan,661138,240,9.81,Other,Self-Employed,92528,698,5630,0.3608,Rented,33,Other,1,City_48,Approved,None
CUST04890,APP004890,2022-07-23,Education Loan,137692,48,10.85,Education,Self-Employed,46755,730,6255,0.4338,Owned,59,Female,1,City_20,Approved,None
CUST04891,APP004891,2022-07-23,Business Loan,192970,12,12.81,Education,Student,42741,614,5080,0.4189,Mortgaged,54,Male,1,City_37,Declined,None
