customer_id,application_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,gender,number_of_dependents,residential_address,loan_status,fraud_type,avg_spend,total_spend,txn_count,past_fraud_count,high_risk_flag
CUST06154,APP006154,2022-09-14,Business Loan,312217,84,13.82,Education,Unemployed,82702,610,2709,0.3328,Owned,52,Other,2,City_28,Declined,0,2726.5184615384615,70889.48,26,0,0
CUST06155,APP006155,2022-09-14,Car Loan,508929,84,12.16,Home Purchase,Self-Employed,90210,737,0,0.3,Rented,58,Male,2,City_44,Approved,0,4090.070714285714,57260.99,14,0,0
CUST06156,APP006156,2022-09-14,Personal Loan,671063,48,12.42,Other,Retired,40649,715,1767,0.3435,Owned,42,Other,2,City_3,Declined,0,2770.4875,44327.8,16,0,0
CUST06157,APP006157,2022-09-14,Car Loan,110572,180,13.05,Business,Student,43098,667,10374,0.5407,Rented,21,Female,1,City_36,Approved,0,3074.0084615384617,79924.22,26,0,0
CUST06158,APP006158,2022-09-14,Home Loan,322095,60,13.86,Home Purchase,Salaried,77816,606,5589,0.3718,Mortgaged,24,Female,4,City_3,Fraudulent - Undetected,Income Falsification,2754.67,27546.7,10,2,1
CUST06159,APP006159,2022-09-14,Personal Loan,321828,12,8.37,Debt Consolidation,Salaried,63796,687,4070,0.3638,Owned,46,Female,2,City_46,Approved,0,3135.977931034483,90943.36,29,0,0
CUST06160,APP006160,2022-09-14,Business Loan,297870,120,11.63,Education,Student,42848,554,1493,0.3348,Rented,38,Other,1,City_16,Declined,0,3137.8512,78446.28,25,0,0
CUST06161,APP006161,2022-09-14,Car Loan,137276,180,13.73,Travel,Salaried,51195,691,5829,0.4139,Owned,31,Female,0,City_33,Approved,0,2884.6404166666666,69231.37,24,0,0
CUST06162,APP006162,2022-09-14,Home Loan,162420,84,12.93,Education,Student,58237,749,4115,0.3707,Rented,23,Male,1,City_17,Approved,0,2551.58,38273.7,15,0,0
CUST06163,APP006163,2022-09-14,Car Loan,336060,120,9.24,Other,Salaried,20878,579,14557,0.9972,Mortgaged,27,Other,4,City_44,Declined,0,2907.331785714286,81405.29000000001,28,0,0
CUST06164,APP006164,2022-09-14,Business Loan,158197,120,13.62,Medical,Retired,79141,557,5089,0.3643,Rented,43,Male,0,City_18,Declined,0,3786.7284615384615,49227.47,13,0,0
CUST06165,APP006165,2022-09-14,Education Loan,323890,48,9.56,Medical,Salaried,48032,806,6814,0.4419,Mortgaged,42,Female,2,City_4,Approved,0,3355.0628571428574,23485.440000000002,7,0,0
CUST06166,APP006166,2022-09-14,Car Loan,263107,48,10.38,Home Purchase,Salaried,10000,631,2460,0.546,Owned,47,Female,2,City_22,Declined,0,4736.443333333334,28418.66,6,0,0
CUST06167,APP006167,2022-09-14,Car Loan,321248,12,8.8,Business,Retired,59403,770,4931,0.383,Rented,51,Other,2,City_42,Approved,0,3066.568,15332.84,5,0,0
CUST06168,APP006168,2022-09-14,Education Loan,157004,24,13.7,Home Purchase,Salaried,41460,667,6850,0.4652,Rented,29,Female,2,City_9,Approved,0,2750.0828571428574,38501.16,14,0,0
CUST06169,APP006169,2022-09-15,Car Loan,323620,36,8.15,Medical,Salaried,102220,667,1310,0.3128,Rented,47,Female,0,City_7,Approved,0,2728.0612,68201.53,25,0,0
CUST06170,APP006170,2022-09-15,Home Loan,167857,60,14.46,Education,Retired,45363,715,7373,0.4625,Mortgaged,30,Other,1,City_30,Approved,0,3886.3985714285714,27204.79,7,0,0
CUST06171,APP006171,2022-09-15,Personal Loan,324104,360,9.8,Medical,Unemployed,32558,609,5518,0.4695,Owned,36,Other,1,City_19,Declined,0,3921.5478947368424,74509.41,19,0,0
CUST06172,APP006172,2022-09-15,Home Loan,500909,240,12.48,Medical,Self-Employed,72698,690,0,0.3,Rented,30,Male,3,City_41,Approved,0,3039.657894736842,57753.5,19,0,0
CUST06173,APP006173,2022-09-15,Education Loan,339147,60,8.4,Home Purchase,Salaried,43488,649,8295,0.4907,Rented,45,Female,1,City_25,Declined,0,2749.588888888889,24746.3,9,0,0
CUST06174,APP006174,2022-09-15,Home Loan,348280,84,10.92,Medical,Salaried,40513,574,6952,0.4716,Owned,32,Other,1,City_37,Declined,0,2993.9835294117647,50897.72,17,0,0
CUST06175,APP006175,2022-09-15,Home Loan,422580,120,7.78,Education,Self-Employed,72737,706,5952,0.3818,Mortgaged,44,Female,1,City_28,Approved,0,3009.6586206896554,87280.1,29,0,0
CUST06176,APP006176,2022-09-15,Business Loan,89466,48,13.65,Home Purchase,Retired,33988,658,2461,0.3724,Rented,42,Male,1,City_26,Approved,0,3421.1188888888887,61580.14,18,0,0
CUST06177,APP006177,2022-09-15,Education Loan,557838,180,10.63,Business,Salaried,23568,667,14860,0.9305,Owned,49,Other,1,City_8,Declined,0,2828.9844,70724.61,25,0,0
CUST06178,APP006178,2022-09-15,Personal Loan,141661,84,12.7,Travel,Salaried,103149,583,2647,0.3257,Owned,43,Other,0,City_38,Declined,0,3498.6240909090907,76969.73,22,0,0
CUST06179,APP006179,2022-09-15,Personal Loan,431949,12,13.76,Business,Self-Employed,74487,807,0,0.3,Rented,56,Female,4,City_35,Approved,0,2884.933571428571,80778.14,28,0,0
CUST06180,APP006180,2022-09-15,Car Loan,412036,84,7.98,Debt Consolidation,Self-Employed,53394,750,7069,0.4324,Owned,31,Female,4,City_49,Approved,0,2613.6341379310343,75795.39,29,0,0
CUST06181,APP006181,2022-09-15,Education Loan,164675,24,11.08,Home Purchase,Salaried,59913,757,4457,0.3744,Owned,45,Other,3,City_16,Approved,0,4373.2242857142855,30612.57,7,0,0
CUST06182,APP006182,2022-09-15,Education Loan,451332,48,8.83,Other,Retired,72646,655,0,0.3,Owned,42,Other,1,City_49,Approved,0,3636.9211111111113,32732.29,9,0,0
CUST06183,APP006183,2022-09-15,Personal Loan,374671,48,7.98,Business,Self-Employed,84333,541,3988,0.3473,Rented,30,Male,2,City_11,Declined,0,2399.4353333333333,35991.53,15,0,0
CUST06184,APP006184,2022-09-15,Car Loan,583496,360,11.85,Business,Self-Employed,41100,836,4731,0.4151,Rented,47,Other,4,City_34,Approved,0,3202.2727777777777,57640.909999999996,18,0,0
CUST06185,APP006185,2022-09-15,Home Loan,329006,360,8.3,Home Purchase,Self-Employed,69153,675,1977,0.3286,Rented,46,Other,2,City_47,Approved,0,2485.4814285714283,17398.37,7,0,0
CUST06186,APP006186,2022-09-15,Personal Loan,283718,60,10.94,Medical,Salaried,47332,620,5442,0.415,Rented,31,Female,3,City_18,Declined,0,3469.9076,86747.69,25,0,0
CUST06187,APP006187,2022-09-15,Education Loan,222785,360,8.88,Business,Student,55275,713,6422,0.4162,Mortgaged,21,Other,2,City_19,Fraudulent - Undetected,Income Falsification,3624.198620689655,105101.76,29,9,1
CUST06188,APP006188,2022-09-15,Personal Loan,50000,24,8.88,Other,Self-Employed,64017,773,4815,0.3752,Mortgaged,36,Female,1,City_7,Approved,0,3676.3336,91908.34,25,0,0
CUST06189,APP006189,2022-09-15,Business Loan,252265,84,11.16,Business,Self-Employed,59833,678,1309,0.3219,Mortgaged,31,Other,1,City_23,Approved,0,2808.768,70219.2,25,0,0
CUST06190,APP006190,2022-09-15,Business Loan,258615,36,11.39,Education,Salaried,78389,782,6874,0.3877,Rented,39,Other,0,City_3,Approved,0,2365.675,18925.4,8,0,0
CUST06191,APP006191,2022-09-15,Personal Loan,339308,240,7.52,Home Purchase,Salaried,72177,766,0,0.3,Rented,38,Other,1,City_3,Approved,0,3113.8175,49821.08,16,0,0
CUST06192,APP006192,2022-09-15,Business Loan,86534,84,11.01,Medical,Retired,22295,593,6625,0.5972,Mortgaged,55,Male,4,City_46,Declined,0,3172.728823529412,53936.39,17,0,0
CUST06193,APP006193,2022-09-16,Business Loan,264148,36,12.19,Travel,Unemployed,26054,626,6233,0.5392,Rented,30,Male,1,City_29,Declined,0,3526.095,28208.76,8,0,0
CUST06194,APP006194,2022-09-16,Personal Loan,386437,36,12.25,Business,Retired,50757,756,4134,0.3814,Mortgaged,43,Male,1,City_33,Approved,0,1970.4054545454544,21674.46,11,0,0
CUST06195,APP006195,2022-09-16,Home Loan,401326,60,13.45,Business,Unemployed,105715,462,2956,0.328,Rented,24,Male,2,City_23,Declined,0,2396.257777777778,21566.32,9,0,0
CUST06196,APP006196,2022-09-16,Business Loan,50000,84,13.77,Business,Student,38710,668,89,0.3023,Owned,28,Other,3,City_4,Approved,0,2639.658947368421,50153.520000000004,19,0,0
CUST06197,APP006197,2022-09-16,Education Loan,405960,48,11.86,Home Purchase,Salaried,54794,565,2871,0.3524,Owned,33,Male,1,City_41,Declined,0,3248.674482758621,94211.56,29,0,0
CUST06198,APP006198,2022-09-16,Education Loan,263013,60,10.87,Travel,Student,46591,641,1746,0.3375,Owned,29,Female,4,City_2,Declined,0,3811.851875,60989.63,16,0,0
CUST06199,APP006199,2022-09-16,Education Loan,272248,36,8.93,Education,Retired,46148,656,966,0.3209,Owned,42,Male,3,City_15,Declined,0,3707.790769230769,48201.28,13,0,0
CUST06200,APP006200,2022-09-16,Personal Loan,50000,360,8.39,Other,Salaried,64455,651,182,0.3028,Mortgaged,37,Other,1,City_39,Fraudulent - Detected,0,2305.245,27662.94,12,1,1
CUST06201,APP006201,2022-09-16,Home Loan,524035,48,11.76,Business,Student,95019,635,10255,0.4079,Rented,46,Female,3,City_45,Declined,0,3143.388095238095,66011.15,21,0,0
CUST06202,APP006202,2022-09-16,Education Loan,326519,180,14.13,Home Purchase,Student,71399,592,8056,0.4128,Owned,27,Other,4,City_42,Declined,0,3801.8566666666666,22811.14,6,0,0
CUST06203,APP006203,2022-09-16,Car Loan,70280,180,9.45,Business,Student,39911,863,14769,0.67,Rented,39,Other,2,City_31,Approved,0,3154.6575000000003,88330.41,28,0,0
CUST06204,APP006204,2022-09-16,Business Loan,356280,12,8.2,Home Purchase,Student,128830,829,5943,0.3461,Owned,30,Other,2,City_13,Fraudulent - Detected,0,2916.864,14584.32,5,3,1
CUST06205,APP006205,2022-09-16,Personal Loan,351671,48,10.47,Business,Salaried,61964,587,7881,0.4272,Rented,50,Other,0,City_38,Declined,0,3159.3933333333334,18956.36,6,0,0
CUST06206,APP006206,2022-09-16,Business Loan,483381,24,7.5,Home Purchase,Self-Employed,45569,806,4712,0.4034,Owned,27,Other,4,City_27,Approved,0,3011.0499999999997,72265.2,24,0,0
CUST06207,APP006207,2022-09-16,Home Loan,253546,48,11.38,Education,Self-Employed,95302,648,11047,0.4159,Mortgaged,21,Other,1,City_43,Declined,0,2997.185,41960.59,14,0,0
CUST06208,APP006208,2022-09-16,Home Loan,301799,60,7.85,Debt Consolidation,Unemployed,48273,690,4793,0.3993,Rented,32,Female,1,City_36,Declined,0,2931.611304347826,67427.06,23,0,0
CUST06209,APP006209,2022-09-16,Education Loan,203578,12,14.02,Other,Retired,101572,674,8897,0.3876,Owned,26,Female,0,City_28,Approved,0,2731.4514285714286,38240.32,14,0,0
CUST06210,APP006210,2022-09-16,Car Loan,389692,60,13.59,Business,Retired,38233,627,5743,0.4502,Mortgaged,39,Female,4,City_35,Declined,0,3000.466296296296,81012.59,27,0,0
CUST06211,APP006211,2022-09-16,Car Loan,182476,120,8.3,Debt Consolidation,Self-Employed,95750,758,12359,0.4291,Rented,43,Other,3,City_18,Approved,0,2508.56,20068.48,8,0,0
CUST06212,APP006212,2022-09-16,Education Loan,166051,60,8.53,Medical,Salaried,65026,690,3072,0.3472,Mortgaged,45,Male,3,City_9,Approved,0,2825.40625,45206.5,16,0,0
CUST06213,APP006213,2022-09-16,Personal Loan,289830,120,14.17,Business,Retired,92276,641,9591,0.4039,Rented,21,Female,2,City_29,Declined,0,3371.9385714285713,47207.14,14,0,0
CUST06214,APP006214,2022-09-16,Business Loan,116120,240,13.19,Medical,Unemployed,107544,575,4566,0.3425,Mortgaged,45,Male,3,City_2,Declined,0,3482.0159090909087,76604.34999999999,22,0,0
CUST06215,APP006215,2022-09-16,Education Loan,540319,180,14.09,Business,Unemployed,31684,608,1655,0.3522,Mortgaged,40,Male,3,City_48,Declined,0,3350.1739130434785,77054.0,23,0,0
CUST06216,APP006216,2022-09-16,Personal Loan,589090,12,9.84,Travel,Retired,91894,548,4795,0.3522,Owned,45,Other,4,City_38,Declined,0,2738.2045454545455,60240.5,22,0,0
CUST06217,APP006217,2022-09-17,Home Loan,231961,360,8.28,Home Purchase,Salaried,24777,680,0,0.3,Owned,46,Other,4,City_30,Declined,0,2684.137647058824,45630.340000000004,17,0,0
CUST06218,APP006218,2022-09-17,Home Loan,92010,360,11.81,Medical,Salaried,33820,584,8739,0.5584,Mortgaged,31,Female,0,City_28,Declined,0,3199.6614814814816,86390.86,27,0,0
CUST06219,APP006219,2022-09-17,Home Loan,350488,24,14.27,Travel,Salaried,39914,658,7664,0.492,Rented,28,Female,4,City_28,Declined,0,2675.0099999999998,69550.26,26,0,0
CUST06220,APP006220,2022-09-17,Personal Loan,227684,84,8.41,Other,Self-Employed,72590,789,12594,0.4735,Owned,41,Female,0,City_37,Approved,0,3233.7595652173914,74376.47,23,0,0
CUST06221,APP006221,2022-09-17,Personal Loan,476202,60,13.23,Travel,Retired,60825,775,1151,0.3189,Owned,47,Female,0,City_33,Approved,0,3450.8054545454547,37958.86,11,0,0
CUST06222,APP006222,2022-09-17,Business Loan,181928,12,10.02,Education,Salaried,55821,677,2026,0.3363,Mortgaged,25,Other,1,City_37,Approved,0,3006.57875,72157.89,24,0,0
CUST06223,APP006223,2022-09-17,Home Loan,381676,24,8.31,Other,Student,63655,673,0,0.3,Mortgaged,38,Other,3,City_7,Approved,0,3187.670909090909,35064.38,11,0,0
CUST06224,APP006224,2022-09-17,Education Loan,317099,36,10.71,Travel,Student,74782,830,6462,0.3864,Mortgaged,32,Male,4,City_48,Approved,0,1584.3166666666666,14258.85,9,0,0
CUST06225,APP006225,2022-09-17,Personal Loan,198560,360,10.92,Business,Unemployed,76706,721,3338,0.3435,Owned,32,Male,0,City_27,Approved,0,3644.3686206896555,105686.69,29,0,0
CUST06226,APP006226,2022-09-17,Car Loan,336007,60,7.56,Other,Student,87354,653,1699,0.3194,Rented,34,Other,3,City_9,Approved,0,2896.228,72405.7,25,0,0
CUST06227,APP006227,2022-09-17,Business Loan,431779,120,10.82,Medical,Unemployed,105500,565,6600,0.3626,Rented,44,Female,4,City_19,Declined,0,2909.3921739130437,66916.02,23,0,0
CUST06228,APP006228,2022-09-17,Home Loan,313027,84,12.03,Business,Self-Employed,59465,711,9409,0.4582,Mortgaged,43,Other,3,City_46,Approved,0,3363.985,74007.67,22,0,0
CUST06229,APP006229,2022-09-17,Education Loan,314592,36,12.85,Medical,Self-Employed,46972,746,5425,0.4155,Owned,29,Other,0,City_36,Fraudulent - Detected,Identity Theft,3597.781578947368,68357.84999999999,19,4,1
CUST06230,APP006230,2022-09-17,Business Loan,169082,84,8.19,Debt Consolidation,Student,75338,629,3084,0.3409,Mortgaged,24,Female,3,City_7,Declined,0,3122.84,21859.88,7,0,0
CUST06231,APP006231,2022-09-17,Home Loan,471630,48,13.64,Education,Retired,31393,703,9686,0.6085,Rented,48,Other,2,City_35,Declined,0,2638.1685714285713,55401.54,21,0,0
CUST06232,APP006232,2022-09-17,Education Loan,456681,36,8.67,Debt Consolidation,Salaried,43032,650,3983,0.3926,Owned,46,Other,3,City_46,Declined,0,2849.925238095238,59848.43,21,0,0
CUST06233,APP006233,2022-09-17,Personal Loan,238416,48,12.11,Home Purchase,Salaried,84984,665,3924,0.3462,Mortgaged,50,Male,2,City_5,Approved,0,3624.1561538461538,47114.03,13,0,0
CUST06234,APP006234,2022-09-17,Car Loan,281356,180,11.37,Debt Consolidation,Retired,56896,480,7051,0.4239,Rented,43,Male,4,City_23,Declined,0,3437.44125,54999.06,16,0,0
CUST06235,APP006235,2022-09-17,Home Loan,512133,12,13.66,Home Purchase,Unemployed,29795,662,2257,0.3758,Rented,51,Male,0,City_8,Fraudulent - Detected,Income Falsification,3246.521875,51944.35,16,6,1
CUST06236,APP006236,2022-09-17,Business Loan,129964,36,7.77,Other,Unemployed,22754,757,9098,0.6998,Rented,21,Male,3,City_49,Declined,0,3242.308947368421,61603.869999999995,19,0,0
CUST06237,APP006237,2022-09-17,Business Loan,390643,360,8.84,Business,Unemployed,61217,629,1329,0.3217,Mortgaged,36,Female,3,City_38,Declined,0,3269.0645833333333,78457.55,24,0,0
CUST06238,APP006238,2022-09-17,Education Loan,216207,180,8.35,Other,Salaried,88547,684,2559,0.3289,Rented,31,Other,3,City_29,Approved,0,2686.1,32233.2,12,0,0
CUST06239,APP006239,2022-09-17,Business Loan,566711,360,9.79,Home Purchase,Student,88213,619,389,0.3044,Mortgaged,57,Other,0,City_35,Declined,0,2976.1129411764705,50593.92,17,0,0
CUST06240,APP006240,2022-09-17,Business Loan,309517,240,9.87,Other,Retired,62772,708,8452,0.4346,Rented,26,Male,3,City_24,Approved,0,3165.2782608695647,72801.4,23,0,0
CUST06241,APP006241,2022-09-18,Personal Loan,489056,36,8.12,Medical,Self-Employed,110222,662,10420,0.3945,Owned,24,Other,4,City_35,Approved,0,3192.4076470588234,54270.93,17,0,0
CUST06242,APP006242,2022-09-18,Home Loan,185800,240,11.1,Medical,Self-Employed,57379,604,4389,0.3765,Rented,31,Other,4,City_31,Declined,0,2833.7396153846153,73677.23,26,0,0
CUST06243,APP006243,2022-09-18,Personal Loan,112720,360,8.31,Home Purchase,Salaried,56535,786,6786,0.42,Owned,32,Male,4,City_35,Approved,0,3060.0605263157895,58141.15,19,0,0
CUST06244,APP006244,2022-09-18,Business Loan,264861,360,8.02,Travel,Salaried,10000,754,6467,0.9467,Mortgaged,34,Female,4,City_20,Declined,0,2448.7927272727275,26936.72,11,0,0
CUST06245,APP006245,2022-09-18,Car Loan,339402,48,7.73,Debt Consolidation,Salaried,48815,631,6186,0.4267,Owned,47,Other,1,City_42,Fraudulent - Detected,Income Falsification,2702.6427272727274,29729.07,11,3,1
CUST06246,APP006246,2022-09-18,Home Loan,223390,48,14.0,Education,Retired,81300,719,369,0.3045,Owned,52,Female,1,City_32,Approved,0,3679.898333333333,44158.78,12,0,0
CUST06247,APP006247,2022-09-18,Car Loan,413746,120,10.28,Travel,Retired,99099,722,2380,0.324,Rented,47,Other,4,City_12,Approved,0,3300.6430434782606,75914.79,23,0,0
CUST06248,APP006248,2022-09-18,Business Loan,268506,84,9.49,Business,Retired,39244,731,8040,0.5049,Mortgaged,62,Other,3,City_5,Declined,0,3805.8071999999997,95145.18,25,0,0
CUST06249,APP006249,2022-09-18,Home Loan,50000,360,10.88,Debt Consolidation,Retired,71556,544,9865,0.4379,Owned,50,Male,4,City_2,Fraudulent - Undetected,Identity Theft,3049.485652173913,70138.17,23,7,1
CUST06250,APP006250,2022-09-18,Car Loan,382921,36,8.6,Other,Retired,86171,760,8796,0.4021,Owned,31,Other,1,City_40,Approved,0,2664.9536,66623.84,25,0,0
CUST06251,APP006251,2022-09-18,Car Loan,167619,180,10.34,Business,Unemployed,60280,634,5066,0.384,Owned,36,Male,1,City_45,Fraudulent - Undetected,0,3749.495,74989.9,20,8,1
CUST06252,APP006252,2022-09-18,Education Loan,245760,60,8.83,Other,Self-Employed,10000,651,8208,1.1208,Mortgaged,45,Male,0,City_40,Declined,0,3219.512,48292.68,15,0,0
CUST06253,APP006253,2022-09-18,Home Loan,532969,24,9.63,Home Purchase,Student,66182,891,0,0.3,Rented,26,Female,0,City_42,Approved,0,2552.937857142857,35741.13,14,0,0
CUST06254,APP006254,2022-09-18,Car Loan,565921,360,13.97,Travel,Unemployed,79035,704,0,0.3,Rented,34,Female,3,City_35,Approved,0,3102.7790476190476,65158.36,21,0,0
CUST06255,APP006255,2022-09-18,Home Loan,213675,36,8.54,Other,Self-Employed,36314,649,0,0.3,Rented,44,Male,0,City_36,Declined,0,3101.615454545454,34117.77,11,0,0
CUST06256,APP006256,2022-09-18,Education Loan,386667,120,10.82,Business,Self-Employed,53646,503,16285,0.6036,Owned,57,Other,2,City_10,Declined,0,2832.7057692307694,73650.35,26,0,0
CUST06257,APP006257,2022-09-18,Home Loan,217158,360,12.13,Travel,Unemployed,31112,791,13312,0.7279,Owned,38,Other,2,City_29,Declined,0,1904.0459999999998,9520.23,5,0,0
CUST06258,APP006258,2022-09-18,Car Loan,256969,240,13.93,Other,Student,10000,572,0,0.3,Rented,39,Other,0,City_36,Declined,0,2484.7611764705885,42240.94,17,0,0
CUST06259,APP006259,2022-09-18,Car Loan,209133,12,13.96,Travel,Retired,85675,599,4109,0.348,Rented,43,Male,2,City_16,Declined,0,3908.9849999999997,39089.85,10,0,0
CUST06260,APP006260,2022-09-18,Education Loan,50000,84,9.23,Other,Retired,59906,653,3272,0.3546,Owned,21,Other,1,City_48,Approved,0,2624.9275000000002,52498.55,20,0,0
CUST06261,APP006261,2022-09-18,Personal Loan,314258,240,14.1,Medical,Unemployed,99941,793,10178,0.4018,Rented,34,Other,4,City_27,Approved,0,2449.4992857142856,34292.99,14,0,0
CUST06262,APP006262,2022-09-18,Business Loan,343224,120,9.82,Medical,Self-Employed,81433,741,7618,0.3935,Rented,29,Other,4,City_38,Approved,0,3089.215714285714,64873.53,21,0,0
CUST06263,APP006263,2022-09-18,Business Loan,199349,36,13.76,Travel,Unemployed,51144,667,3489,0.3682,Owned,45,Female,2,City_29,Approved,0,3256.163846153846,42330.13,13,0,0
CUST06264,APP006264,2022-09-18,Car Loan,463168,120,8.15,Business,Salaried,57920,704,7249,0.4252,Owned,33,Other,1,City_49,Approved,0,3771.9375,60351.0,16,0,0
CUST06265,APP006265,2022-09-19,Home Loan,234587,24,8.89,Medical,Self-Employed,74154,631,8092,0.4091,Rented,50,Female,1,City_34,Declined,0,2931.2713636363637,64487.97,22,0,0
CUST06266,APP006266,2022-09-19,Personal Loan,204418,360,8.05,Education,Unemployed,84172,691,0,0.3,Rented,42,Female,0,City_11,Approved,0,2396.162857142857,33546.28,14,0,0
CUST06267,APP006267,2022-09-19,Education Loan,378975,24,9.59,Medical,Retired,68066,685,7127,0.4047,Rented,36,Male,1,City_31,Approved,0,3923.6672727272726,43160.34,11,0,0
CUST06268,APP006268,2022-09-19,Business Loan,68597,12,13.62,Medical,Unemployed,87639,757,4923,0.3562,Mortgaged,32,Other,1,City_38,Approved,0,3150.1180769230773,81903.07,26,0,0
CUST06269,APP006269,2022-09-19,Personal Loan,436001,36,8.61,Home Purchase,Unemployed,52583,757,418,0.3079,Owned,30,Other,1,City_47,Approved,0,2960.5190909090907,65131.42,22,0,0
CUST06270,APP006270,2022-09-19,Education Loan,239674,12,9.07,Education,Self-Employed,35071,719,2634,0.3751,Owned,54,Other,4,City_24,Declined,0,3270.2873684210526,62135.46,19,0,0
CUST06271,APP006271,2022-09-19,Car Loan,448392,180,9.01,Home Purchase,Salaried,58379,651,6134,0.4051,Rented,21,Other,2,City_41,Approved,0,3127.5879999999997,15637.939999999999,5,0,0
